09,000396,GRUPPO PIZZIGHETTONE,12345678901234567
09,000397,GRUPPO DI VESCOVATO,12345678901234567
09,000398,PARROCCHIA BOZZOLO,12345678901234567
09,000399,GRUPPO PIADENA,12345678901234567
09,000403,GRUPPO RIVAROLO MANTOVANO,12345678901234567
09,000409,GRUPPO MOTTA BALUFFI,12345678901234567
09,000410,GRUPPO S.BASSANO,12345678901234567
09,000411,GRUPPO CINGIA DE BOTTI,12345678901234567
09,000524,GRUPPO DI GADESCO P.D.,12345678901234567
09,000551,GRUPPO DI VIADANA,12345678901234567
09,000624,GRUPPO DI CASALMORANO,12345678901234567
09,000637,GRUPPO DI POMPONESCO,20000511145959390
09,000640,PARROCCHIA DI ANTEGNATE,20000615160200590
09,000682,BOSCHETTO,20001221161345670
09,000683,CASSANO DADDA,20001221161353850
09,000684,CASTELVERDE,20001221161402370
09,000685,CICOGNOLO,20001221161508720
09,000686,RIVOLTA DADDA,20001221161414510
09,000687,SORESINA,20001221161419610
09,000688,GRUPPO BERGAMASCO,20001221161427800
10,000010,GALLARATE,12345678901234567
10,000293,GRUPPO DI SESTO CALENDE,12345678901234567
10,000631,LONATE POZZOLO,12345678901234567
11,000011,LECCO,12345678901234567
11,000018,GRUPPO DI ARQUATE,12345678901234567
11,000027,GRUPPO DI BELLANO,12345678901234567
11,000056,GRUPPO DI CARENNO,12345678901234567
11,000110,GRUPPO DI CORTENOVA,12345678901234567
03,000547,GRUPPO DI VALBREMBO,12345678901234567
11,000119,GRUPPO DI DERVIO,12345678901234567
11,000145,GRUPPO DI INTROZZO,12345678901234567
11,000159,GRUPPO DI LEZZENO,12345678901234567
11,000223,GRUPPO DI PERLASCO,12345678901234567
11,000234,GRUPPO DI PREMANA,12345678901234567
11,000304,GRUPPO DI SUEGLIO,12345678901234567
11,000325,GRUPPO DI VARENNO,12345678901234567
11,000329,GRUPPO DI VENDROGNO,12345678901234567
12,000002,GRUPPO DI OLGIATE OLONA,19991004103001810
12,000012,LEGNANO,20000612180441710
12,000043,GRUPPO DI BUSTO ARSIZIO,12345678901234567
12,000044,GRUPPO DI BUSTO GAROLFO,12345678901234567
12,000047,GRUPPO DI CAIRATE,12345678901234567
12,000050,GRUPPO DI CAMNAGO,12345678901234567
12,000074,GRUPPO DI CASTANO PRIMO,12345678901234567
12,000086,GRUPPO DI CERRO MAGGIORE,12345678901234567
12,000139,GRUPPO DI GORLA MAGGIORE,12345678901234567
12,000140,GRUPPO DI GORLA MINORE,12345678901234567
12,000194,GRUPPO DI NERVIANO,12345678901234567
12,000216,GRUPPO DI PARABIAGO,12345678901234567
12,000238,GRUPPO DI RESCALDINA,12345678901234567
12,000266,GR.S.GIORGIO SU LEGNANO,12345678901234567
12,000318,GRUPPO DI TURBIGO,12345678901234567
12,000322,GRUPPO DI VANZAGHELLO,12345678901234567
12,000330,GRUPPO VENEGONO INFERIORE,12345678901234567
12,000331,GRUPPO VENEGONO SUPERIORE,12345678901234567
12,000342,GRUPPO DI VILLASTANZA,12345678901234567
12,000385,GRUPPO DI OSSONA,12345678901234567
12,000635,S.REDENTORE,12345678901234567
12,001212,GRUPPO DI ARCONATE,20000612180508240
12,004301,BUSTO ARSIZIO GR.1,12345678901234567
12,004302,BUSTO ARSIZIO GR.2,12345678901234567
12,004303,BUSTO ARSIZIO GR.3,12345678901234567
12,004304,BUSTO ARSIZIO GR.4,12345678901234567
12,004305,BUSTO ARSIZIO GR.5,12345678901234567
12,004306,"BUSTO ARSIZIO GR,6",12345678901234567
12,004307,BUSTO ARSIZIO GR.7,12345678901234567
12,004308,BUSTO ARSIZIO GR.8,12345678901234567
12,004309,BUSTO ARSIZIO GR.9,12345678901234567
12,004310,BUSTO ARSIZIO GR.10,12345678901234567
12,004311,BUSTO ARSIZIO GR.11,12345678901234567
12,004312,BUSTO ARSIZIO GR.12,12345678901234567
12,004313,BUSTO ARSIZIO GR.13,12345678901234567
12,004314,BUSTO ARSIZIO GR.14,12345678901234567
12,004315,BUSTO ARSIZIO GR.15,12345678901234567
12,004316,BUSTO ARSIZIO GR.16,12345678901234567
12,004317,BUSTO ARSIZIO GR.17,12345678901234567
12,004318,BUSTO ARSIZIO GR.18,12345678901234567
12,004319,BUSTO ARSIZIO GR.19,12345678901234567
12,004320,BUSTO ARSIZIO GR.20,12345678901234567
12,004321,BUSTO ARSIZIO GR.21,12345678901234567
12,004322,BUSTO ARSIZIO GR.22,12345678901234567
12,004323,BUSTO ARSIZIO GR.23,12345678901234567
12,004324,BUSTO ARSIZIO GR.24,12345678901234567
12,004325,BUSTO ARSIZIO GR.25,12345678901234567
12,004326,BUSTO ARSIZIO GR.26,12345678901234567
12,004327,BUSTO ARSIZIO GR.27,12345678901234567
12,004328,BUSTO ARSIZIO GR.28,12345678901234567
12,004329,BUSTO ARSIZIO GR.29,12345678901234567
12,004330,BUSTO ARSIZIO GR.30,12345678901234567
12,004331,BUSTO ARSIZIO GR.31,12345678901234567
12,004332,BUSTO ARSIZIO GR.32,12345678901234567
12,004333,BUSTO ARSIZIO GR.33,12345678901234567
12,004334,BUSTO ARSIZIO GR.34,12345678901234567
12,004335,BUSTO ARSIZIO GR.35,12345678901234567
13,000013,LODI,12345678901234567
13,000025,ABBONATI CON C/C POSTALE,12345678901234567
13,000026,ABBONAM.PROMOZ.IN TRENO,12345678901234567
13,000065,GRUPPO CASALPUSTERLENGO,12345678901234567
13,000097,GRUPPO DI CODOGNO,12345678901234567
13,000108,GRUPPO DI CORNO GIOVINE,12345678901234567
13,000127,GRUPPO DI FOMBIO,12345678901234567
13,000179,GRUPPO DI MELEGNANO,12345678901234567
13,000182,GRUPPO DI MERLINO,12345678901234567
13,000217,GRUPPO DI PAULLO,12345678901234567
13,000254,GRUPPO S.ANGELO LODIGIANO,12345678901234567
13,000255,PARROCCHIA S.BERNARDO,12345678901234567
13,000257,PARROCCHIA S.CABRINI,12345678901234567
13,000259,GRUPPO DI SAN COLOMBANO,12345678901234567
13,000262,PARROCCHIA SAN FERCOLO,12345678901234567
13,000267,PARROCCHIA SAN LORENZO,12345678901234567
13,000270,PARROCCHIA SAN ROCCO,12345678901234567
13,000272,PARROCCHIA S.SALVATORE,12345678901234567
13,000273,PARROCCHIA S.STEFANO LOD.,12345678901234567
13,000275,PARROCCH.S.M.AUSILIATRICE,12345678901234567
13,000276,PARROCCHIA S.M.MADDALENA,12345678901234567
13,000277,PARROCCHIA S.M.DEL SOLE,12345678901234567
13,000279,GRUPPO SALERANO AL LAMBRO,12345678901234567
13,000302,GRUPPO DI SPINO DADDA,12345678901234567
13,000374,PARROCCHIA DUOMO,12345678901234567
13,000501,GRUPPO DI DRESANO,12345678901234567
13,000516,GRUPPO DI FIESCO,12345678901234567
13,000626,GRUPPO DI MALEO,12345678901234567
13,000637,GRUPPO DI BREMBIO,12345678901234567
13,000639,CASTELNUOVO BOCCA DADDA,12345678901234567
13,000643,CASTELNUOVO BOCCA DADDA,12345678901234567
13,000648,LODIVECCHIO,12345678901234567
13,000686,GRUPPO DI TAVAZZANO,20000606145640720
13,000687,ORIO LITTA,20030724091713249
13,626,  GRUPPO DI MALEO,12345678901234567
13,637,  GRUPPO DI BREMBIO,12345678901234567
14,000014,MERATE,12345678901234567
14,000048,GRUPPO DI CALCO,12345678901234567
14,000084,GRUPPO CERNUSCO LOMBARDO,12345678901234567
14,000187,GRUPPO DI MONTEVECCHIA,12345678901234567
14,000197,GRUPPO DI NOVATE,12345678901234567
14,000199,GR.OLGIATE MOLGORA,12345678901234567
14,000207,GRUPPO DI OSNAGO,12345678901234567
14,000212,GRUPPO DI PADERNO DADDA,12345678901234567
14,000213,GRUPPO DI PAGNANO,12345678901234567
14,000221,GRUPPO PEREGO,12345678901234567
14,000242,GRUPPO DI ROBBIATE,12345678901234567
14,000245,GRUPPO RONCO BRIANTINO,12345678901234567
14,000246,GRUPPO DI ROVAGNATE,12345678901234567
14,000274,GRUPPO DI SAN ZENO,12345678901234567
14,000334,GRUPPO VERDERIO INFERIORE,12345678901234567
14,000335,GRUPPO VERDERIO SUPERIORE,12345678901234567
14,000378,PARROCCHIA DI LOMAGNA,12345678901234567
14,000379,PARR.DI USMATE VELATE,12345678901234567
14,000380,PARROCCHIA VALAPERTA,12345678901234567
14,000381,PARR.DI CISANO BERGAMASCO,12345678901234567
14,000382,PARROCCHIA DI SARTIRANA,12345678901234567
14,000383,PARROCCHIA DI IMBERSAGO,12345678901234567
14,000391,GRUPPO DI BRIVIO,12345678901234567
14,000392,GRUPPO S.MARIA HOE,12345678901234567
14,000404,GRUPPO DI BARZAGO,12345678901234567
14,000405,GRUPPO DI VILLA DADDA,12345678901234567
14,000510,GRUPPO DI ROVELLASCA,12345678901234567
14,000511,GRUPPO DI CARNATE,12345678901234567
14,000545,GRUPPO DI BERNAREGGIO,12345678901234567
14,000549,GRUPPO DI VILLA RAVERIO,12345678901234567
14,000627,GRUPPO DI PAGNANO,12345678901234567
14,000629,GRUPPO DI SIRTORI,12345678901234567
14,429,  GRUPPO DI BIASSONO,12345678901234567
15,000002,GRUPPO ABBIATEGRASSO,12345678901234567
15,000015,MILANO,12345678901234567
15,000023,GRUPPO DI BAREGGIO,12345678901234567
15,000106,GRUPPO DI CORNAREDO,12345678901234567
15,000116,GRUPPO DI CUSANO MILANINO,12345678901234567
15,000121,GRUPPO DI PADERNO DUGNANO,20010305113500140
15,000128,GRUPPO DI GAGGIANO,12345678901234567
15,000171,GRUPPO DI MAGENTA,12345678901234567
15,000183,GRUPPO DI MILANINO,12345678901234567
15,000211,PARR.S.STEFANO IN SEGRATE,20010621165515880
15,000239,GRUPPO DI RHO,12345678901234567
15,000288,GRUPPO DI SEGRATE,12345678901234567
15,000296,GRUPPO DI SIZIANO,12345678901234567
15,000323,GRUPPO DI VAPRIO DADDA,12345678901234567
15,000324,GRUPPO DI VAREDO,12345678901234567
15,000347,GRUPPO ACHILLI,12345678901234567
15,000348,GRUPPO ACLI,12345678901234567
15,000349,PARROCCHIA ANNUNCIAZIONE,12345678901234567
15,000350,GRUPPO DI BRUSUGLIO,12345678901234567
15,000351,GRUPPO GHIRELLI,12345678901234567
15,000352,GRUPPO PECORI GIRALDI,12345678901234567
15,000353,GRUPPO DEI SALESIANI,12345678901234567
15,000354,PARROCCHIA S.BERNADETTA,12345678901234567
15,000355,PARROCCHIA S.GIOACHIMO,12345678901234567
15,000356,PAR.S.GIUSEPPE CALASANZIO,12345678901234567
15,000357,PARR.S.GIUSTINA IN AFFORI,12345678901234567
15,000358,PARROCCHIA S.ILDEFONSO,12345678901234567
15,000359,PARR.S.LUCA EVANGELISTA,12345678901234567
15,000360,PAR.S.MARIA DELLE GRAZIE,12345678901234567
15,000361,PAR.S.MARIA DI CARAVAGGIO,12345678901234567
15,000362,PARR.S.MARIA DI LOURDES,12345678901234567
15,000363,PAR.S.MICHELE ARCANGELO,12345678901234567
15,000364,PARR.S.NICOLA IN DERGANO,12345678901234567
15,000365,PARROCCHIA SAN PAOLO,12345678901234567
15,000366,PAR.S.SILVESTRO AL RONCH.,12345678901234567
15,000367,PARROCCHIA SS.REDENTORE,12345678901234567
15,000368,PARROCCHIA SS.TRINITA,12345678901234567
15,000369,CAPRIATE S.GERVASIO,12345678901234567
15,000370,PARROCCHIA SANTO SPIRITO,12345678901234567
15,000371,GRUPPO VERGA,12345678901234567
15,000372,GRUPPO DI VIALBA,12345678901234567
15,000373,GRUPPO VITTUONE,12345678901234567
15,000384,PAR.S.MARTINO DI NIGUARDA,12345678901234567
15,000387,SS.GIOVANNI E PAOLO,12345678901234567
15,000388,S.FILIPPO NERI,12345678901234567
15,000389,PARROCCHIA CORPUS DOMINI,12345678901234567
15,000390,GRUPPO A.I.A.S.,12345678901234567
15,000401,GRUPPO MOTTELLA S.GIORGIO,12345678901234567
15,000412,GRUPPO MASCOLO,12345678901234567
15,000525,GRUPPO ACLI/PEREGO,20020327160636809
15,000526,GRUPPO ACLI/BREMBIO,12345678901234567
15,000527,GRUPPO ACLI/CASTELLEONE,12345678901234567
15,000528,GRUPPO ACLI/PEREGO,12345678901234567
15,000550,GRUPPO PANTIGLIATE,12345678901234567
15,000552,PARROCCHIA S.LUCIA,12345678901234567
15,000559,PESCHIERA BORROMEO,12345678901234567
15,000560,GRUPPO DI SEGURO,12345678901234567
15,000563,S.GIOVANNI BONO,12345678901234567
15,000564,PIOLTELLO,12345678901234567
15,000565,PARROCCHIA DI S.PIO V,12345678901234567
15,000601,DECANATO AFFORI,12345678901234567
15,000602,DECANATO BAGGIO,12345678901234567
15,000603,DECANATO BARONA,12345678901234567
15,000604,DECANATO CAGNOLA,12345678901234567
15,000605,"DECANATO CENTRO ""A""",12345678901234567
15,000606,DECANATO CITTA STUDI,20020108141235400
15,000607,DECANATO FORLANINI,20020108141300170
15,000608,DECANATO GALLARATESE,20020108141352080
15,000609,DECANATO GIAMBELLINO,20020108141409600
15,000610,DECANATO GRATOSOGLIO,20020108141438000
15,000611,DECANATO LAMBRATE,20020108141510510
15,000612,DECANATO NIGUARDA,20020108141523690
15,000613,DECANATO QUARTO OGGIARO,20020108141536490
15,000614,DECANATO ROMANA VITTORIA,20020108141722440
15,000615,DECANATO SAN SIRO,20030207171420882
15,000616,DECANATO SEMPIONE,20020108141805670
15,000617,DECANATO TICINESE,20020108141818960
15,000618,DECANATO TURRO,20020108141832750
15,000619,DECANATO VENEZIA,20030207171403718
15,000620,DECANATO VERCELLINA,20020108141321700
15,000621,DECANATO VIGENTINO,20020108141904600
15,000622,DECANATO ZARA,20020108141929650
15,000623,DE,20020108141921190
15,000630,GRUPPO LANDILLO VITO,12345678901234567
15,000631,GRUPPO AMORE E VITA,12345678901234567
15,000633,PARROCCHIA S.AMBROGIO,12345678901234567
15,000636,SACRO VOLTO,12345678901234567
15,000655,PAR. S. MARIA AUSILIATRICE,19990527104823450
15,000656,GRUPPO DI VIALBA,20020124153925712
15,000666,GRUPPO ENI,20030331140305415
15,000858,PESCHIERA BORROMEO,20020327160639193
16,000016,MANTOVA,12345678901234567
16,000019,PARROCCHIA BAGNOLO S.VITO,12345678901234567
16,000021,PARROCCHIA BANCOLE,12345678901234567
16,000051,PARROCCH.CANNETO S/OGLIO,12345678901234567
16,000078,PARR.CASTIGLIONE STIVIERE,12345678901234567
16,000143,PARROCCHIA DI GROLE,12345678901234567
16,000256,PARROCCHIA SAN BIAGIO,12345678901234567
16,000269,PARROCCHIA SAN PIO X,12345678901234567
16,000315,PARR.TRIPOLI DI S.GIORGIO,12345678901234567
16,000402,GRUPPO CESOLE,20020327160805717
16,000414,GRUPPO CASA DEL SOLE,12345678901234567
16,000415,GR.CORREGGIO MICHELI,12345678901234567
16,000416,GRUPPO DI GOITO,12345678901234567
16,000417,GRUPPO DI LEVATA,12345678901234567
16,000418,GRUPPO DI OSTIGLIA,12345678901234567
16,000419,GRUPPO    POLESINE,12345678901234567
16,000420,GRUPPO RONCOFERRARO,12345678901234567
16,000421,PARROCCHIA SAN GIACOMO,12345678901234567
16,000422,GRUPPO DI SUSTINENTE,12345678901234567
16,000423,GRUPPO DI VILLIMPENTA,12345678901234567
16,000424,GRUPPO VOLTA MANTOVANA,12345678901234567
16,000425,PARROCCHIA SAN BARNABA,12345678901234567
16,000426,PARROCCHIA SAN EGIDIO,12345678901234567
16,000427,PARR.S.MARIA DEL GRADARO,12345678901234567
16,000428,PARROCCHIA SAN PIETRO,12345678901234567
