ANNO,CDPELL,CDSOCMZ,FLSETT,CDCTRA,QTCTRA,CDCPER,QTCPER,CDCRID,QTCRID,CDCALT,QTCALT,CDSERV,TMESTP
2011,10,000009098,1,A,12.50,1,110.00,2,60.00,0,0.00,02,20110909183242935
2011,10,000009099,1,A,12.50,1,110.00,1,60.00,0,0.00,02,20110908145506438
2011,10,000009100,1,A,12.50,1,110.00,1,60.00,0,0.00,02,20110908145851318
2011,10,000009102,1,A,12.50,1,110.00,1,60.00,0,0.00,02,20110908150038059
2011,10,000009103,E,1,25.00,3,220.00,1,125.00,E,15.00,02,20120627204904062
2011,10,000009107,1,A,12.50,1,110.00,1,60.00,0,0.00,02,20110908113335210
2011,10,000009108,1,A,12.50,1,110.00,1,60.00,0,0.00,02,20110908145529265
2011,10,000009122,2,0,0.00,1,110.00,0,0.00,E,15.00,02,20110909184202064
2011,10,000009123,2,R,12.50,1,110.00,6,37.50,0,0.00,02,20110908080318448
2011,10,000009124,2,R,12.50,1,110.00,0,37.50,0,0.00,02,20110908103647824
2011,10,000009127,1,A,12.50,1,110.00,6,22.50,0,0.00,02,20110911172426492
2011,10,000009135,1,A,12.50,1,110.00,0,0.00,0,0.00,02,20110622082223142
2011,10,000009152,E,1,25.00,6,405.00,0,0.00,0,0.00,01,20110624071649024
2011,10,000009153,E,1,25.00,6,405.00,0,0.00,0,0.00,03,20110624071920376
2011,10,000009154,E,1,25.00,6,405.00,0,0.00,0,0.00,01,20110624072247710
2011,10,000009162,E,1,25.00,6,405.00,0,0.00,0,0.00,01,20110626170633301
2011,10,000009164,1,A,12.50,1,110.00,1,15.00,0,0.00,02,20110908153248846
2011,10,000009166,E,1,25.00,5,360.00,3,385.00,0,0.00,03,20110729093105877
2011,10,000009167,E,0,0.00,5,385.00,3,385.00,C,0.00,03,20110729092951127
2011,10,000009172,E,1,25.00,3,220.00,0,0.00,0,0.00,03,20110908075605918
2011,10,000009247,2,0,0.00,1,110.00,4,0.00,0,0.00,02,20110722170744755
2011,10,000009295,2,0,0.00,1,110.00,1,60.00,0,0.00,02,20110816164332711
2011,10,000009296,E,0,0.00,3,220.00,3,220.00,0,0.00,02,20110816160149879
2011,11,000001034,E,1,25.00,2,360.00,4,0.00,0,0.00,01,20110820162147432
2011,11,000001047,E,0,0.00,3,220.00,0,0.00,0,0.00,02,20110407154341106
2011,11,000001048,1,0,0.00,1,110.00,5,110.00,0,0.00,02,20110721172408926
2011,11,000001049,1,0,0.00,1,110.00,5,110.00,0,0.00,02,20110721172244050
2011,11,000001061,1,0,0.00,1,110.00,0,0.00,0,0.00,02,20110913114555018
2011,11,000001062,E,0,0.00,3,220.00,4,220.00,0,0.00,02,20111006204506445
2011,11,000001067,E,0,0.00,3,220.00,0,220.00,0,0.00,02,20111006210220874
2011,11,000001073,1,0,0.00,1,110.00,4,0.00,0,0.00,02,20110913113344220
2011,11,000001080,E,1,25.00,3,220.00,4,0.00,0,0.00,02,20110709161003694
2011,11,000001093,E,1,25.00,3,220.00,0,0.00,0,0.00,02,20110731160453106
2011,11,000001095,E,1,25.00,2,360.00,0,0.00,0,0.00,01,20110616093851241
2011,11,000001096,E,1,25.00,2,360.00,4,0.00,0,0.00,01,20110507174344812
2011,11,000001100,E,1,25.00,2,360.00,0,0.00,0,0.00,01,20111113153650566
2011,11,000001103,E,1,25.00,2,360.00,4,0.00,0,0.00,01,20111015171727832
2011,11,000001105,E,1,25.00,2,360.00,0,0.00,0,0.00,01,20110604113738201
2011,11,000001106,E,1,25.00,2,360.00,0,0.00,0,0.00,01,20110604113701482
2011,11,000001107,E,1,25.00,2,360.00,0,0.00,0,0.00,01,20120110155758719
2011,11,000001114,E,1,25.00,2,360.00,4,0.00,0,0.00,01,20110402171924823
2011,11,000001116,E,1,25.00,2,360.00,0,0.00,C,0.00,01,20110517180412327
2011,11,000001125,E,1,25.00,2,360.00,4,0.00,0,0.00,01,20110507174710191
2011,11,000001132,2,0,0.00,1,185.00,4,0.00,0,0.00,01,20110725112129781
2011,11,000001134,E,1,25.00,2,360.00,0,0.00,0,0.00,01,20110408093944631
2011,11,000001136,E,1,25.00,2,360.00,0,0.00,0,0.00,01,20110408094042633
2011,11,000001137,E,1,25.00,5,360.00,0,0.00,E,15.00,03,20110402175109419
2011,11,000001146,E,1,25.00,3,220.00,4,0.00,0,0.00,02,20110430174615795
2011,11,000001148,E,1,25.00,2,360.00,4,0.00,0,0.00,01,20110430175017783
2011,11,000001161,E,0,0.00,2,385.00,0,0.00,E,15.00,01,20110731093319720
2011,11,000001162,E,0,0.00,5,385.00,0,0.00,E,15.00,03,20110731093306392
2011,11,000001163,E,0,0.00,5,385.00,0,0.00,E,15.00,03,20110731093335157
2011,11,000001164,E,1,25.00,2,360.00,4,0.00,0,0.00,01,20110731161329314
2011,11,000001181,1,0,0.00,1,110.00,4,110.00,0,0.00,02,20111113152157971
2011,11,000001200,E,1,25.00,3,220.00,0,0.00,0,0.00,02,20110505171203796
2011,11,000001211,E,1,25.00,2,360.00,0,0.00,0,0.00,01,20110913114456377
2011,11,000001212,E,1,25.00,2,360.00,0,0.00,0,0.00,01,20110402181106780
2011,11,000001215,E,1,25.00,3,220.00,0,0.00,0,0.00,02,20120116222034186
2011,11,000001221,E,R,12.50,3,220.00,3,232.50,0,0.00,02,20110721085205745
2011,11,000001222,E,1,25.00,3,220.00,3,245.00,0,0.00,02,20110721085250464
2011,11,000001245,E,1,25.00,3,220.00,4,0.00,0,0.00,02,20110430182108697
2011,11,000001271,1,0,0.00,1,110.00,4,0.00,0,0.00,02,20110915161249569
2011,11,000001277,E,0,0.00,3,220.00,0,0.00,0,0.00,02,20110419172502950
2011,11,000001278,E,0,0.00,3,220.00,0,0.00,0,0.00,02,20110630170047301
2011,11,000001316,1,0,0.00,1,110.00,0,0.00,0,0.00,02,20110721172615584
2011,11,000001351,E,1,25.00,2,360.00,4,0.00,0,0.00,01,20110723081720021
2011,11,000001354,E,1,25.00,2,360.00,0,0.00,0,0.00,01,20110616175532655
2011,11,000001357,E,1,25.00,2,360.00,4,0.00,0,0.00,01,20110521170117909
2011,11,000001368,E,1,25.00,2,360.00,0,0.00,0,0.00,01,20110412162246434
2011,11,000001387,E,1,25.00,2,360.00,0,0.00,0,0.00,01,20110428170838961
2011,11,000001389,E,1,25.00,2,360.00,0,0.00,0,0.00,01,20110428165751615
2011,11,000001395,E,1,25.00,2,360.00,0,0.00,0,0.00,01,20110509105313615
2011,11,000001403,E,1,25.00,2,360.00,4,0.00,0,0.00,01,20110430170140526
2011,11,000001405,E,1,25.00,2,360.00,4,0.00,0,0.00,01,20110430170030948
2011,11,000001409,E,1,25.00,2,360.00,4,0.00,0,0.00,01,20110709162653455
2011,11,000001414,E,1,25.00,2,360.00,4,0.00,0,0.00,01,20110618155811792
2011,11,000001416,E,1,25.00,2,360.00,4,0.00,0,0.00,01,20110430170220495
2011,11,000001419,E,1,25.00,2,360.00,0,0.00,0,0.00,01,20110913114709909
2011,11,000001424,E,1,25.00,2,380.00,4,0.00,0,0.00,01,20120116222101015
2011,11,000001427,E,1,25.00,2,360.00,0,0.00,0,0.00,01,20111006173313664
2011,11,000001428,E,1,25.00,5,360.00,0,0.00,E,15.00,03,20110409170443468
2011,11,000001432,E,1,25.00,2,360.00,0,0.00,0,0.00,01,20110408093506008
2011,11,000001434,E,A,12.50,2,360.00,4,0.00,0,0.00,01,20110816155505267
2011,11,000001463,E,1,25.00,2,360.00,0,0.00,E,0.00,01,20110526174250684
2011,11,000001500,1,0,0.00,1,110.00,0,0.00,0,0.00,02,20110402174556431
2011,11,000001509,E,0,0.00,2,385.00,4,0.00,0,0.00,01,20110726162605191
2011,11,000001512,E,1,25.00,2,360.00,0,0.00,0,0.00,01,20110614171702480
2011,11,000001513,E,R,0.00,2,385.00,0,0.00,0,0.00,01,20110731081450883
2011,11,000001514,E,1,25.00,2,360.00,0,0.00,0,0.00,01,20110521165949299
2011,11,000001516,E,1,25.00,2,360.00,0,0.00,0,0.00,01,20110505164857542
2011,11,000001543,E,1,25.00,2,360.00,4,0.00,0,0.00,01,20110913115533101
2011,11,000001544,E,1,25.00,2,360.00,4,0.00,0,0.00,01,20110913115548726
2011,11,000001545,E,1,25.00,2,360.00,4,0.00,0,0.00,01,20110913115136489
2011,11,000001546,E,1,25.00,2,360.00,4,0.00,0,0.00,01,20110913115151411
2011,11,000001550,E,0,0.00,5,385.00,4,0.00,E,15.00,03,20110731093434032
2011,11,000001551,E,0,0.00,5,385.00,4,0.00,E,15.00,03,20110731093449579
2011,11,000001552,E,0,0.00,2,385.00,4,0.00,E,15.00,01,20110731093422970
2011,11,000001559,E,1,25.00,2,360.00,4,0.00,E,15.00,03,20110430175121222
2011,11,000001561,1,A,12.50,1,110.00,0,0.00,0,0.00,02,20110913113607585
2011,11,000001644,E,0,0.00,3,220.00,3,220.00,0,0.00,02,20110705192643623
2011,11,000001687,E,1,25.00,3,220.00,4,0.00,0,0.00,02,20110521164719727
2011,11,000001688,E,1,25.00,2,360.00,0,0.00,0,0.00,01,20110428164926890
2011,11,000001695,E,1,25.00,3,220.00,4,260.00,E,15.00,02,20111010164044880
2011,11,000001702,E,1,25.00,3,220.00,0,0.00,0,0.00,02,20110607175811642
2011,11,000001704,2,0,0.00,1,110.00,0,0.00,0,0.00,02,20110904161133423
2011,11,000001705,2,R,12.50,1,110.00,4,0.00,0,0.00,02,20110904154854717
2011,11,000001706,E,1,25.00,3,220.00,4,160.00,0,0.00,02,20110913150030047
2011,11,000001729,E,0,0.00,3,220.00,4,0.00,0,0.00,02,20120116223100672
2011,11,000001730,E,1,25.00,3,220.00,4,0.00,0,0.00,02,20110913115307678
2011,11,000001731,E,0,0.00,3,220.00,0,0.00,0,0.00,02,20110419172554765
2011,11,000001777,E,A,12.50,3,220.00,3,247.50,E,15.00,02,20110720113635043
2011,11,000001829,E,1,0.00,2,385.00,0,0.00,0,0.00,02,20120720172102156
2011,11,000002018,E,1,25.00,2,360.00,4,0.00,0,0.00,01,20110913115223552
2011,11,000002021,E,1,25.00,2,360.00,0,0.00,0,0.00,01,20110402181533644
2011,11,000002022,E,1,25.00,2,360.00,0,0.00,0,0.00,01,20110512163454206
2011,11,000002023,E,1,25.00,3,220.00,2,245.00,E,15.00,02,20110913115045582
2011,11,000002030,2,0,0.00,1,110.00,0,75.00,0,0.00,02,20110913144554398
2011,11,000002061,2,0,0.00,1,110.00,0,75.00,0,0.00,02,20110913144631758
2011,11,000002089,E,1,25.00,2,360.00,0,0.00,0,0.00,01,20110913115509757
2011,11,000002099,1,A,12.50,1,110.00,0,0.00,0,0.00,02,20110913144250773
2011,11,000002209,E,1,25.00,2,360.00,0,0.00,0,0.00,01,20110604113954624
2011,11,000002228,E,1,25.00,5,360.00,0,0.00,E,15.00,03,20110524163841614
2011,11,000002242,1,0,0.00,1,110.00,0,0.00,0,0.00,02,20110622075840202
2011,11,000002264,E,1,25.00,3,220.00,0,0.00,0,0.00,02,20110623175819481
2011,11,000002265,2,R,12.50,1,110.00,0,0.00,0,0.00,02,20110623180228889
2011,11,000002289,E,1,25.00,3,220.00,0,0.00,0,0.00,02,20110913114429252
2011,11,000002324,E,1,25.00,3,220.00,4,0.00,0,0.00,02,20110521164631226
2011,11,000002601,E,1,25.00,2,360.00,4,0.00,0,0.00,01,20110704144055869
2011,11,000002660,E,1,25.00,2,360.00,0,0.00,0,0.00,01,20110505165614028
2011,11,000002683,E,0,0.00,2,385.00,0,0.00,0,0.00,01,20110723090203975
2011,11,000002684,E,0,0.00,5,385.00,0,0.00,0,0.00,03,20110518173218014
2011,11,000002694,E,0,0.00,2,385.00,4,0.00,0,0.00,01,20110723090239960
2011,11,000002763,E,1,25.00,3,220.00,2,50.00,0,0.00,02,20110913113644024
2011,11,000002764,E,1,25.00,3,220.00,4,0.00,0,0.00,02,20110630165453321
2011,11,000002817,E,A,12.50,3,220.00,3,232.50,0,0.00,02,20111002181912144
2011,11,000002877,E,1,25.00,3,220.00,0,0.00,0,0.00,02,20110913145732679
2011,11,000002878,E,1,25.00,3,220.00,0,0.00,0,0.00,02,20110913150714865
2011,11,000002909,E,1,25.00,2,360.00,0,0.00,E,0.00,01,20110526174122251
2011,11,000002912,1,A,12.50,1,110.00,0,0.00,0,0.00,02,20110730172910520
2011,11,000002913,2,0,0.00,1,110.00,0,40.00,0,0.00,02,20110913144608039
2011,11,000002915,2,0,0.00,1,110.00,4,0.00,0,0.00,02,20110913115609242
2011,11,000002918,E,1,25.00,2,360.00,0,0.00,0,0.00,01,20110913114809644
2011,11,000003816,E,1,25.00,3,220.00,4,0.00,0,0.00,02,20110514152829788
2011,11,000003964,1,A,12.50,9,180.00,4,207.50,E,15.00,01,20110808100333679
2011,11,000003965,1,A,12.50,1,110.00,0,122.50,C,0.00,03,20110808100256195
2011,11,000004014,1,A,12.50,1,110.00,0,0.00,0,0.00,02,20110505143806668
2011,11,000004023,E,1,25.00,2,360.00,0,0.00,0,0.00,01,20110913114748785
2011,11,000004065,E,1,25.00,2,360.00,0,0.00,0,0.00,01,20110616175436093
2011,11,000004153,2,0,0.00,1,110.00,0,110.00,0,0.00,02,20110913114205548
2011,11,000004166,1,A,12.50,1,110.00,4,0.00,0,0.00,02,20110725100715359
2011,11,000004293,E,1,25.00,2,360.00,4,0.00,0,0.00,01,20110521170017175
2011,11,000004404,E,1,25.00,2,360.00,0,0.00,E,0.00,01,20110526173953178
2011,11,000004405,E,1,25.00,5,360.00,0,0.00,E,15.00,03,20110526174659276
2011,11,000004407,1,0,0.00,1,110.00,4,110.00,0,0.00,02,20111113152124549
2011,11,000004542,E,R,25.00,2,360.00,4,0.00,0,0.00,01,20111006212030693
2011,11,000004592,E,R,12.50,3,220.00,0,232.50,0,0.00,02,20110726154301671
2011,11,000005009,2,R,12.50,1,110.00,4,0.00,0,0.00,02,20110913115446991
2011,11,000005062,2,R,12.50,1,110.00,0,0.00,0,0.00,02,20110528093143751
2011,11,000006270,1,A,12.50,1,110.00,1,25.00,0,0.00,02,20111018160322106
2011,11,000006528,E,1,25.00,2,360.00,0,0.00,0,0.00,01,20110618181903897
2011,11,000006660,E,R,12.50,6,405.00,0,0.00,0,0.00,01,20111002183657261
2011,11,000007078,1,0,0.00,1,110.00,4,0.00,0,0.00,02,20110913114224204
2011,11,000007590,E,A,12.50,5,385.00,4,12.50,0,0.00,03,20110731093828609
2011,11,000007947,E,1,25.00,2,360.00,4,0.00,0,0.00,01,20110913144501492
2011,11,000007948,E,1,25.00,5,360.00,0,0.00,0,0.00,03,20111024161918423
2011,11,000008134,E,1,25.00,3,220.00,3,245.00,0,0.00,02,20110728101118706
2011,11,000008137,E,1,25.00,2,360.00,4,0.00,0,0.00,01,20110616175316798
2011,11,000008140,E,1,25.00,2,360.00,4,0.00,0,0.00,01,20111006165458627
2011,11,000008141,E,1,25.00,2,360.00,4,0.00,0,0.00,03,20111006165857531
2011,11,000008251,E,1,25.00,3,220.00,0,0.00,0,0.00,02,20110725103906716
2011,11,000008378,1,A,12.50,1,110.00,0,0.00,0,0.00,02,20110913113702682
2011,11,000008441,E,1,25.00,3,220.00,2,245.00,0,0.00,02,20111019110710480
2011,11,000008479,E,1,25.00,3,220.00,4,0.00,0,0.00,02,20110505151352502
2011,11,000008481,1,0,0.00,1,180.00,4,0.00,0,0.00,01,20110913114255595
2011,11,000008515,1,A,12.50,1,110.00,1,25.00,0,0.00,02,20110616172047418
2011,11,000008633,2,R,12.50,1,110.00,1,122.50,E,15.00,02,20110913115112067
2011,11,000008982,2,R,12.50,9,150.00,4,0.00,0,0.00,02,20110725110218841
2011,11,000009024,E,1,25.00,3,220.00,2,50.00,0,0.00,02,20110709150707859
2011,11,000009063,E,0,0.00,3,220.00,3,220.00,0,0.00,02,20110830162341922
2011,11,000009096,1,A,12.50,1,110.00,1,25.00,0,0.00,02,20110616174704069
2011,11,000009097,1,A,12.50,1,110.00,1,25.00,0,0.00,02,20110616175111960
2011,11,000009112,E,0,0.00,8,300.00,0,0.00,0,0.00,03,20110831203959385
2011,11,000009113,E,0,0.00,6,405.00,0,0.00,0,0.00,01,20110618191230765
2011,11,000009166,E,1,25.00,5,360.00,0,385.00,0,0.00,03,20110729093035205
2011,11,000009167,E,0,0.00,2,385.00,3,385.00,0,0.00,01,20110729093138439
2011,11,000009251,1,0,0.00,1,110.00,0,0.00,0,0.00,02,20110816165623085
2011,11,000009254,2,R,12.50,1,110.00,3,122.50,E,15.00,02,20120204160234055
2011,11,000009256,1,A,12.50,1,110.00,4,0.00,0,0.00,02,20110723172313979
2011,11,000009261,1,A,12.50,1,110.00,1,25.00,0,0.00,02,20111024144011499
2011,11,000009277,E,1,25.00,5,360.00,0,0.00,0,0.00,03,20111024143624678
2011,11,000009302,2,R,12.50,1,110.00,3,122.50,0,0.00,02,20110913114118422
2011,15,000001874,E,0,0.00,3,455.00,0,0.00,\,10.00,02,20110616091304522
2011,15,000003322,E,0,0.00,3,455.00,0,0.00,\,10.00,02,20110616091245554
2011,15,000005139,E,0,0.00,3,455.00,0,0.00,\,10.00,02,20110616091104180
2011,15,000008892,E,0,0.00,5,680.00,0,0.00,*,15.00,00,20111004154250832
2011,17,000001121,E,0,0.00,2,485.00,0,0.00,\,10.00,01,20110704084216525
2011,17,000001146,E,0,0.00,3,575.00,0,0.00,\,15.00,02,20110704085928524
2011,17,000001268,E,0,0.00,3,560.00,0,0.00,\,15.00,02,20110704090751400
2011,17,000001808,E,0,0.00,3,660.00,0,0.00,4,32.00,02,20110704171446738
2011,17,000001860,E,0,0.00,3,575.00,0,0.00,\,15.00,02,20110704085134220
2011,17,000002398,E,0,0.00,5,550.00,0,0.00,^,25.00,00,20110704082425745
2011,17,000002399,E,0,0.00,2,485.00,0,0.00,^,25.00,01,20110704082454339
2011,17,000002402,E,0,0.00,5,660.00,0,0.00,4,32.00,00,20110704162223758
2011,17,000002417,E,0,0.00,3,560.00,0,0.00,\,15.00,02,20110704112141343
2011,17,000002545,E,0,0.00,2,485.00,4,0.00,\,10.00,01,20110704083853910
2011,17,000002547,E,0,0.00,2,485.00,4,0.00,\,10.00,01,20110704112015779
2011,17,000002556,E,0,0.00,8,560.00,0,0.00,\,15.00,02,20130621160516250
2011,17,000002579,E,0,0.00,5,560.00,0,0.00,\,15.00,00,20110704085019843
2011,17,000002580,E,0,0.00,2,560.00,0,0.00,\,15.00,01,20110704085339505
2011,17,000002602,E,0,0.00,5,550.00,0,0.00,\,10.00,00,20110704084144852
2011,17,000002608,E,0,0.00,5,550.00,0,0.00,\,10.00,00,20110704092036641
2011,17,000002640,E,0,0.00,5,660.00,0,0.00,4,32.00,00,20110704171524676
2011,17,000002653,E,0,0.00,3,560.00,0,0.00,\,10.00,02,20110704084914655
2011,17,000002656,E,0,0.00,3,575.00,0,0.00,\,15.00,02,20110704081710073
2011,17,000002823,E,0,0.00,3,525.00,0,540.00,\,15.00,02,20120124160350710
2011,17,000003017,E,0,0.00,3,560.00,0,0.00,\,15.00,02,20110704090543274
2011,17,000003497,E,0,0.00,5,560.00,0,0.00,\,15.00,00,20110709160402803
2011,17,000003641,E,0,0.00,3,560.00,0,0.00,\,15.00,02,20110704084404120
2011,17,000003642,E,0,0.00,3,560.00,4,0.00,\,15.00,02,20110704085247363
2011,17,000003970,E,0,0.00,3,560.00,0,0.00,\,15.00,02,20110704084623044
2011,17,000004005,E,0,0.00,5,575.00,4,0.00,\,15.00,00,20110704090426087
2011,17,000004007,E,0,0.00,5,575.00,4,0.00,^,30.00,00,20110704141432141
2011,17,000004008,E,0,0.00,3,575.00,0,0.00,\,15.00,02,20110704084251291
2011,17,000005295,E,0,0.00,5,800.00,0,0.00,4,47.00,00,20110704162318586
2011,17,000006215,E,0,5.00,3,393.00,0,0.00,0,0.00,02,20121124164955171
2011,17,000006330,E,0,0.00,2,485.00,0,0.00,\,10.00,01,20110704091143295
2011,17,000008224,E,0,0.00,2,575.00,0,0.00,\,15.00,02,20110704090059524
2011,17,000008225,E,0,0.00,2,575.00,5,235.00,\,15.00,00,20120115151657615
2011,17,000008878,E,0,0.00,5,560.00,4,0.00,\,15.00,00,20110704091058201
2011,17,000008879,E,0,0.00,5,560.00,4,0.00,\,15.00,00,20110704091112982
2011,17,000008925,E,0,0.00,2,485.00,0,0.00,\,10.00,01,20110704111940263
2011,17,000008926,E,0,0.00,3,560.00,0,0.00,\,15.00,01,20110704090647556
2011,17,000008938,E,0,0.00,2,485.00,0,0.00,^,10.00,01,20110704085544788
2011,17,000008958,E,0,0.00,5,560.00,0,0.00,^,30.00,00,20110704082302964
2011,17,000008959,E,0,0.00,5,575.00,0,0.00,^,30.00,00,20110704090508759
2011,17,000008960,E,0,0.00,5,695.00,4,0.00,^,30.00,00,20110704083112729
2011,17,000008961,E,0,0.00,3,575.00,0,0.00,\,15.00,02,20110704090201337
2011,17,000008962,E,0,0.00,2,485.00,0,0.00,\,10.00,01,20110704084825608
2011,17,000008964,E,0,0.00,5,560.00,0,0.00,^,30.00,00,20110704082552948
2011,17,000008965,E,0,0.00,5,560.00,8,504.00,^,30.00,00,20110704082618714
2011,17,000008966,E,0,0.00,5,560.00,4,0.00,^,30.00,00,20110704085456897
2011,17,000008967,E,0,0.00,5,550.00,8,475.50,^,25.00,00,20110704163047808
2011,17,000008968,E,0,0.00,2,485.00,0,0.00,\,10.00,01,20110704090234290
2011,17,000008969,E,0,0.00,5,550.00,0,0.00,\,10.00,00,20110704085810695
2011,17,000008970,E,0,0.00,5,680.00,0,0.00,^,30.00,00,20110704091009200
2011,17,000008974,E,0,0.00,5,560.00,0,0.00,\,15.00,00,20110709160330006
2011,17,000008981,E,0,0.00,5,560.00,0,0.00,^,30.00,00,20111019110810901
2011,18,000001019,E,0,0.00,5,625.00,4,0.00,0,0.00,00,20110704154104288
2011,18,000001020,E,0,0.00,5,625.00,0,0.00,0,0.00,00,20110704154045334
2011,18,000001089,E,0,0.00,3,625.00,0,0.00,0,0.00,02,20110704150621631
2011,18,000002383,E,0,0.00,5,620.00,0,0.00,0,0.00,00,20110704143800569
2011,18,000002391,E,0,0.00,5,625.00,0,0.00,*,15.00,00,20110704154407390
2011,18,000002397,E,0,0.00,5,685.00,0,0.00,*,15.00,00,20120115162059795
2011,18,000002592,E,0,0.00,5,665.00,0,0.00,%,12.00,00,20110704161703365
2011,18,000002601,E,0,0.00,5,805.00,0,0.00,%,12.00,00,20110709163100230
2011,18,000002610,E,0,0.00,5,620.00,0,0.00,0,0.00,00,20110704145554393
2011,18,000002611,E,0,0.00,5,620.00,0,0.00,0,0.00,00,20110704145625283
2011,18,000002964,E,0,0.00,5,625.00,4,0.00,*,15.00,00,20110704151620416
2011,18,000002969,E,0,0.00,5,625.00,0,0.00,*,15.00,00,20110704151728776
2011,18,000003345,E,0,0.00,5,625.00,4,0.00,*,15.00,00,20110704154326263
2011,18,000003368,E,0,0.00,2,560.00,0,0.00,%,12.00,01,20110704171721255
2011,18,000005454,E,0,0.00,5,625.00,0,0.00,0,0.00,00,20110704154347873
2011,18,000007774,E,0,0.00,5,625.00,0,0.00,*,15.00,00,20110704155255574
2011,18,000007778,E,0,0.00,5,625.00,4,0.00,*,15.00,00,20110704154547128
2011,18,000007779,E,0,0.00,5,625.00,0,0.00,*,15.00,00,20110704154605284
2011,18,000007877,E,0,0.00,3,805.00,4,0.00,%,12.00,02,20110704162348446
2011,18,000008866,E,0,0.00,5,630.00,0,0.00,*,15.00,00,20110704153837972
2011,18,000008867,E,0,0.00,5,630.00,0,0.00,*,15.00,00,20110704153816487
2011,18,000008877,E,0,0.00,2,560.00,4,0.00,*,15.00,01,20110704154657817
2011,18,000008898,E,0,0.00,5,665.00,0,0.00,<,27.00,00,20110704161857803
2011,18,000008901,E,0,0.00,5,625.00,0,0.00,*,15.00,00,20110704154239667
2011,18,000008902,E,0,0.00,5,625.00,0,0.00,*,15.00,00,20110704154628722
2011,18,000008903,E,0,0.00,5,745.00,0,0.00,*,15.00,00,20110704150642834
2011,18,000008922,E,0,0.00,2,560.00,0,0.00,0,0.00,01,20110704144325387
2011,18,000008923,E,0,0.00,2,560.00,0,0.00,0,0.00,01,20110704144259183
2011,18,000008927,E,0,0.00,5,620.00,4,0.00,*,15.00,00,20110704143823288
2011,18,000008928,E,0,0.00,5,625.00,0,0.00,*,15.00,00,20110704143844210
2011,18,000008929,E,0,0.00,5,745.00,0,0.00,*,15.00,00,20110704143903508
2011,18,000008930,E,0,0.00,5,625.00,0,0.00,*,15.00,00,20110704144429856
2011,18,000008933,E,0,0.00,5,620.00,0,0.00,*,15.00,00,20110704145524299
2011,18,000008943,E,0,0.00,5,625.00,0,0.00,*,15.00,00,20110704151939902
2011,18,000008944,E,0,0.00,5,625.00,0,0.00,*,15.00,00,20110704151858542
2011,18,000008945,E,0,0.00,5,625.00,0,0.00,*,15.00,00,20110704151925527
2011,18,000008947,E,0,0.00,5,625.00,0,0.00,*,15.00,00,20110704151658182
2011,18,000008948,E,0,0.00,5,625.00,0,0.00,*,15.00,00,20110704151837542
2011,18,000008949,E,0,0.00,5,625.00,0,0.00,*,15.00,00,20110704151812182
2011,18,000008950,E,0,0.00,5,625.00,0,0.00,*,15.00,00,20110704151549635
2011,18,000008951,E,0,0.00,2,625.00,0,0.00,E,15.00,01,20110704152152543
2011,18,000008952,E,0,0.00,2,625.00,0,0.00,E,15.00,01,20110704152301934
2011,18,000008954,E,0,0.00,2,625.00,0,0.00,E,15.00,01,20110704152236794
2011,18,000008955,E,0,0.00,5,665.00,0,0.00,<,27.00,00,20110704161801022
2011,18,000008956,E,0,0.00,5,665.00,4,0.00,<,5.00,00,20111010163901035
2011,18,000008957,E,0,0.00,2,625.00,0,0.00,E,15.00,01,20110704152325669
2011,19,000001484,E,°,15.00,5,560.00,4,0.00,0,0.00,00,20110907074847926
2011,19,000002622,E,°,15.00,3,575.00,0,0.00,0,0.00,02,20110907073448921
2011,19,000002701,E,°,20.00,5,810.00,0,0.00,*,15.00,00,20110922165246782
2011,19,000002702,E,°,20.00,5,810.00,0,0.00,*,15.00,00,20110922165304313
2011,19,000002824,E,°,20.00,3,660.00,0,0.00,0,0.00,02,20110907074156409
2011,19,000002937,E,0,0.00,3,680.00,0,0.00,0,0.00,02,20111220145919568
2011,19,000002938,E,°,15.00,3,560.00,0,0.00,0,0.00,02,20110907073316592
2011,19,000003483,E,°,15.00,5,560.00,0,0.00,0,0.00,00,20110922165207157
2011,19,000003484,E,°,10.00,3,455.00,4,0.00,0,0.00,02,20110907075025754
2011,19,000004028,E,°,15.00,3,560.00,0,0.00,0,0.00,02,20110907074307066
2011,19,000004030,E,°,15.00,3,560.00,0,0.00,0,0.00,02,20110907074343988
2011,19,000006207,E,°,10.00,3,455.00,0,0.00,0,0.00,02,20110907075042270
2011,19,000007176,E,°,10.00,3,455.00,4,0.00,0,0.00,02,20110907074959864
2011,19,000008414,E,°,15.00,3,560.00,6,50.00,0,0.00,02,20110907073144905
2011,19,000008491,E,°,10.00,3,405.00,4,0.00,0,0.00,02,20110907075504429
2011,19,000008759,E,°,10.00,3,560.00,5,115.00,0,0.00,02,20111006084846174
2011,19,000008760,E,°,10.00,3,560.00,6,115.00,0,0.00,02,20111006084909596
2011,19,000009051,E,°,10.00,3,455.00,4,0.00,0,0.00,02,20110907071354569
2011,19,000009146,E,°,10.00,2,485.00,8,285.00,0,0.00,01,20110907072646793
2011,19,000009148,E,°,15.00,5,560.00,0,0.00,*,15.00,00,20110907072532012
2011,19,000009149,E,°,15.00,5,560.00,4,0.00,*,15.00,00,20110907072552137
2011,19,000009150,E,°,20.00,5,660.00,0,0.00,*,15.00,00,20110907073652281
2011,19,000009151,E,°,20.00,5,660.00,0,0.00,*,15.00,00,20110907073730344
